Chemical Reaction,Stoichiometric Coefficient (Toluene),Stoichiometric Coefficient (Nitric Acid),Concentration of Toluene (mol/ml),Concentration of Nitric Acid (mol/ml),Process Temperature (Tp) (K),Maximum Temperature of Thermal Runaway (MTT) (K),Degree of Accumulation (xr),Reaction Order (Toluene),Reaction Order (Nitric Acid),Activation Energy (Ea) (kJ/mol),Arrhenius Factor (A),Td24 (K),Thermal Inertia Factor (Φ),ITHI Value (With Inertia),ITHI Value (Without Inertia)
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.928494101263604,1.994609347130968,393.2846060190909,1295.4768778124624,0.5819527031067809,1,1,33.11036035543603,61375317743189.82,486.7029360435292,0.2167485111995695,1.2870183339747911e-05,5.937841634306679e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.8461727263544752,1.5242801955709215,884.7841152181436,1158.16436836693,0.598491343936937,1,1,96.94094191994029,33297834207516.363,1001.6179432661506,0.8680533008632172,3.051508183321696e-05,3.5153465579673366e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.7835775270950955,0.2794683974105664,673.8065221150325,690.6306458629376,0.457051046804723,1,1,109.64532884161798,55335321509628.664,667.6300654458015,1.0671242554208118,-1.1488225572241595e-06,-1.0765593148017525e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.8661002030492633,1.3973908054549082,563.1906683492837,1337.822098430805,0.5918384814799701,1,1,102.42329880790572,46977327668001.234,970.870465602845,1.270584698035812,0.0001513206946093,0.0001190953226835
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.4992036665334684,0.2394296316388162,901.626044579396,1049.0268392310063,0.0373752383066025,1,1,137.68403700162875,81492106107102.84,480.4168437438064,0.609039109528814,-4.950428472505083e-06,-8.128260394205234e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.8446300695934271,1.8323016457269716,872.8691894516161,1117.0887108452048,0.2293915015392846,1,1,186.80378169245145,25886396227802.844,646.0868153671248,0.2918860544433379,-2.2484634212267163e-05,-7.7032231824669e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.695361043411772,1.2978013215209538,486.2435332274474,1420.0581372856004,0.5518528165303341,1,1,92.64403739952216,8382789299158.713,1122.6356543755685,0.6218787102312716,9.854911378848162e-05,0.0001584699912814
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.7566913703687019,1.2160288310104297,305.13633765619426,749.8415990924974,0.2191695165550732,1,1,145.24732059481138,64362670785184.16,1193.5753742064942,1.632550233931074,0.0027765633039201,0.0017007521399414
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.3687451240459905,1.7025368429630063,565.9824471208857,720.5331862371975,0.0585668747120254,1,1,157.9358194487572,62405408591281.88,1187.9335594209213,0.7612796410597752,0.0007549884243686,0.0009917359977177
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.652865762928738,1.908002587935752,727.4494466422443,815.7731823137844,0.3679347945702604,1,1,160.36526958593666,37776664482907.03,505.93818256405314,0.6667656638189422,-0.0001730297755911,-0.0002595061278351
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.8752381734416541,1.302158736171884,973.2153892146648,1217.817864947742,0.670999727695272,1,1,63.57745763820398,21488286676344.72,904.107613947858,1.411618726593344,-6.128262849857363e-06,-4.341301751250272e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.7274086232558453,0.7137828107753446,412.84868974285894,1197.1632685140016,0.7096594936365486,1,1,158.98944996437984,91901270709493.3,856.3338391512468,1.696169367132904,0.0003043168009114,0.0001794141592273
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.439254919082425,0.2771942283435803,932.6109833495464,1394.1612010138642,0.1658887766088648,1,1,31.580132675309297,90595977005060.8,1115.963234871946,0.8480370749746862,1.615559281843914e-06,1.905057372511854e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.08281712253319,1.688988762529776,993.859912262037,925.8708038100268,0.1350622499305696,1,1,160.02215172664694,70854828335089.19,426.8907466277218,0.5481245367284214,-9.944888731549524e-05,-0.0001814348394419
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.6147275241690552,1.5008123979388384,550.3163440390294,1247.3699432832898,0.5529811553731285,1,1,85.7676140583271,56006723376736.125,737.1531573527661,1.162135016989844,4.548113953838507e-05,3.913584813595075e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.0836521224309517,0.4794841863325694,938.4476419218228,1267.0086232815868,0.6095094548947035,1,1,161.23758817951705,63218097795785.18,1106.1933933936657,1.9039469217827216,2.397933686054255e-05,1.259454062831226e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.5791457654566119,0.8402309720333935,711.4382073643071,802.5600892331191,0.1625807643705161,1,1,158.05344436122667,13928853633885.912,1009.1391044987802,1.8581307409652073,0.0001047357673743,5.636619914051022e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.3476154987344235,0.352864614428315,801.4798952543701,915.7423321678737,0.3116073098134053,1,1,150.34916765588736,90663316783230.16,566.4863875306283,1.5843840331825156,-1.1672557812043044e-05,-7.367252867725918e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.1762074636837167,1.7390807336305891,690.2491317759632,1262.7038750900854,0.7835699299581919,1,1,108.28930817826844,39202970319616.21,565.7446293891704,0.8781281518381161,-6.030583413732765e-06,-6.867543650786532e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.1072578530513079,0.1664667277853193,797.7777938354022,1207.309674757447,0.8404182135515215,1,1,52.619657684561055,85599724652630.08,546.9263581740148,1.6819270219714382,-5.158764846869408e-07,-3.067175198138301e-07
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.3294333158918603,0.8666262030329595,438.5965431597714,1096.5851768780194,0.3583911899552661,1,1,97.0708232832494,10950440348049.5,480.27122735252306,1.5002952272970296,3.3148459664502433e-05,2.2094624485491133e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.1474461580223942,1.8024294936270824,310.1094729646018,1188.5320410605823,0.7344843096683039,1,1,143.5515932465844,42257188755625.83,535.9945117637296,1.4066540089212554,0.0001060555884998,7.53956465678236e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.1273271056253296,0.2393854430821471,819.5253268066095,1228.222239683552,0.2982439878627212,1,1,152.62475921365066,28037996007353.88,921.7881320794472,1.9478165542993755,9.945731191726238e-06,5.1060923421013285e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.7866379472407694,1.6934485935356685,329.4130138864518,1316.0080152526104,0.0421946771728401,1,1,101.02841561327904,88974582020842.34,418.0543341468172,1.3925578917754224,0.0002642174818565,0.0001897353664196
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.516335000950227,1.1813689838631096,445.78747488729834,864.2551025915462,0.1260769293228674,1,1,65.3965098693592,35177730639611.477,851.8453444429933,0.2293460962551108,6.352093804711353e-05,0.0002769654207519
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.252178575813221,0.7893745769810597,705.994229924582,702.5759269233082,0.5274824433629414,1,1,39.25692296179664,4942117906248.294,617.3221938190048,0.4050859082233679,-3.980190952166149e-06,-9.825547794596297e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.3463900586260471,0.5783428344363513,466.6610274312008,1441.377486765189,0.8577527589204375,1,1,100.67948761832452,4041265809994.6216,1001.2576357092536,0.914004252037584,3.1396800258369515e-05,3.435082516123621e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.8377712635788637,1.390949938051536,528.5118675985829,674.0173889598611,0.8793359890780058,1,1,102.42960411190096,70298946479833.46,580.0402996312534,0.2403253854373054,1.7222430327968008e-05,7.166296767455261e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.4262184246403541,1.381049467093578,933.4966581806274,985.2919041789606,0.8247057108580133,1,1,68.2461583372968,44753118875710.695,1177.6507150763043,1.3643322420674064,1.5585233080817414e-05,1.1423341470843437e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.4655644151981844,1.792996172168016,501.4882051537613,927.4462580821482,0.6067876637850784,1,1,164.52253205063636,62745567963853.96,501.4125216014146,1.1111044922999045,-1.558676081909406e-07,-1.4028168302002465e-07
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.1579434409202335,0.8800125602661659,693.7712082894674,831.7528572339284,0.7218726598614285,1,1,116.97484779685811,80160266636701.86,675.4120121198742,1.9763601636710328,-1.4735872735372445e-06,-7.456066463109123e-07
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.1529192575600413,1.800562228049822,468.2179457834632,950.7883876763358,0.9605841554661352,1,1,167.41043096642767,35645375431487.33,457.4506111744987,0.8191491055794892,-1.950491320464293e-06,-2.381118781890704e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.299613119491677,1.4288198448931202,729.6644808228036,1037.0732937699177,0.7932105526339364,1,1,159.13627360672317,53278029523976.21,989.5218797660652,0.5972987786645636,8.306758720067376e-05,0.0001390720861448
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.9163621117695373,1.8321977082264984,466.4026182145546,1275.2163485632664,0.8041966205248763,1,1,112.49620188338112,4048111597015.6753,750.1504241340547,0.144131828171889,5.823369498830903e-05,0.0004040307802025
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.618879757927181,1.5285648643014629,650.4666481559032,848.3624931780447,0.0524062554835538,1,1,91.67865109626732,50869297389497.89,787.5311430955901,0.6549501691138532,5.6737263045641864e-05,8.662836612807859e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.7564136220745469,1.577843072543443,542.1702430420783,862.6289171251593,0.8563713693994673,1,1,168.21183156599952,66464178954092.125,556.7461615535682,1.4469753362028168,1.6698650718227005e-05,1.154038379261388e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.8470238256721019,0.3849450129806446,570.4702300736667,928.0219729634824,0.7665905330302157,1,1,191.25660003015437,58368996171015.23,1054.1457070628132,1.2347116990195983,0.000123312231346,9.987127476315848e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.5897349096934084,0.9858878081230094,887.2064560350774,1150.8890871139024,0.0852677965957092,1,1,109.0149089557282,23430442224688.848,1080.2118186917924,0.9761778566250192,1.318213328248641e-05,1.350382329718229e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.5874692890325911,1.0144246859720718,384.2553332461608,1494.3229578661478,0.2610113420527997,1,1,56.2254519191674,12589423633464.436,578.4902745344849,1.2893270986449687,3.803155866268218e-05,2.9497215022201757e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.93762471413478,1.073399091387658,859.127535971709,898.6869987726841,0.7893827346653888,1,1,92.18484996647452,83196034517656.08,1137.6281524335268,1.450789775250899,5.651408922783061e-05,3.895401676514924e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.8831161006068935,0.2828761081516787,999.1549955988768,1408.0828099446242,0.3880481787890075,1,1,116.81385232031052,76284452914998.7,653.5076822774815,1.6196407041391203,-2.4781389558165296e-05,-1.5300547519480396e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.7656418450508555,1.5249752703219528,586.5653572391615,606.3639147042036,0.5340636552190134,1,1,43.39178703784898,42761282550604.95,554.1873011694814,1.4023242670020537,-2.542763699819758e-05,-1.813249445690463e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.2060751253480098,0.8415492915947341,878.8151741817388,1407.0098842668517,0.2650159308997705,1,1,79.17909470949448,41296125793169.11,1177.832605525206,0.2478306048893953,5.480543786596004e-06,2.2114071783192087e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.8946617689521759,1.1565089368637769,760.049239767927,1001.107480791676,0.4596755806519957,1,1,127.73547161522932,76839342058605.34,708.7076013315431,1.4182874639614618,-1.664137517851234e-05,-1.1733428942557816e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.7316521307639972,1.2933586054857271,455.05054670643113,1333.1054004923546,0.2719729967124081,1,1,148.22482867206574,10083601770023.668,1107.87605287858,0.8064210439632823,0.0006331050292818,0.0007850799951479
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.6645312596840325,1.1961281171132274,638.0125853808828,920.0085541953748,0.5539569795129318,1,1,129.96435333485897,17347494067890.906,1090.549217086388,0.4994653590482179,6.234851593742064e-05,0.0001248305108811
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.405634557621686,1.7400559618993068,777.5976832214773,692.107828954798,0.2159909812094019,1,1,161.33277696634272,97419706717682.28,821.4453607138471,0.9266514404114112,1.1056052551147313e-05,1.1931188005533869e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.6046164367839838,0.5830275571567672,741.9627153229081,1437.9649548473951,0.4029924309671166,1,1,194.45044474567783,11871364316111.469,1010.726064789788,1.1159703091671729,2.5970971288423192e-05,2.3272098796073553e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.6457896202664285,0.8304145928280274,705.7682390843393,1232.3711405492006,0.3261238956770463,1,1,155.848166204441,4561085002619.917,886.5550081200759,0.5015589974457575,1.2345556114378696e-05,2.461436476516173e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.2264729830370234,0.5178751962781044,640.0763570059105,1016.6638339005052,0.5633996824641359,1,1,92.71658654401892,56881273278973.68,931.9137512420308,0.8221666260870318,6.264101446754872e-06,7.619016934034215e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.673918476643128,1.70929733953881,315.6853175355571,1369.4261563325051,0.5524780357392967,1,1,53.47864199651073,12180064749433.736,1192.4273937070254,1.1556720043276445,0.0011360340461233,0.0009830073254948
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.2151793624619234,0.7243251097533041,440.5195282160203,1273.471997014704,0.3536808365726197,1,1,38.988296719781395,57047587720997.664,750.0664499209448,1.150407916901502,4.9450058495940624e-05,4.298480371130351e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.842487159826409,0.1438204352947313,913.3421287290372,1411.8952781422145,0.608693051831421,1,1,153.56102539317655,35538124030236.61,1153.3886693971076,0.2299939856990383,1.907429683874617e-06,8.29338940354123e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.912036890334245,1.5058693777937755,391.6873326375387,789.0078041591186,0.3407208754139399,1,1,123.49333182559556,71139066563843.02,964.6984404353894,0.8060000611452338,0.001356640696215,0.0016831769147602
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.6619960051404283,1.2630846610654414,644.1471012798348,1337.520807230038,0.4059572556362496,1,1,84.61523742591557,30447507405630.61,743.3372147255573,0.5968447152982612,1.894829307569339e-05,3.174744215708496e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.7005992870877017,0.34761581576423,371.89118395295975,1277.957111811544,0.0764323910155669,1,1,111.24411200430544,83971349728992.12,1115.4667683535135,1.051704559150744,0.0001198718159992,0.0001139786025991
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.5730561084065935,1.2562862761814313,783.1787515884844,1398.8187159202348,0.2210623581297941,1,1,149.25372174072197,25681337535487.61,1021.378511434996,0.7791080831297743,2.324163806560843e-05,2.983108322049987e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.404694271627512,1.382773323443312,402.0988912184531,681.1943366279124,0.9686581797517708,1,1,131.85502731301315,75972940230651.34,1144.0140138020467,1.428202582077894,0.0007098751938599,0.0004970409679746
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.8966963877230945,0.1422192150878828,778.4852219403251,1469.1049352249925,0.5734167661969614,1,1,41.40510077365217,466346063084.274,1168.4567666686685,1.7786767047986105,8.701343496309088e-06,4.892032078024147e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.3218210152607115,1.148191171130015,373.4138218443007,1193.1958688962884,0.851737627319853,1,1,139.83758277574486,72932505652165.34,1059.6124818076971,1.3191651375394344,0.0002811311850651,0.0002131129583893
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.3924022220457246,1.3459768733899422,674.6675358403135,1351.4285789261428,0.9004842719336233,1,1,84.24570022970843,86281763788061.33,804.7223722019523,0.595545670368886,5.602548879264309e-06,9.407421056044357e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.4170122985905975,0.8471682831048717,387.2231987336136,627.7494955059694,0.1091217168935836,1,1,34.6164106714603,57595014518838.6,863.2255375930091,1.373428400498809,8.493889122068077e-05,6.184442610174087e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.2806074199818724,1.3412514650430185,423.5530863627094,1086.3306259035344,0.5198516235490875,1,1,116.97041656041262,61349001111819.734,502.6647757110503,0.6814606213629034,1.2178368056216465e-05,1.7870978416713273e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.2241770475179905,1.855881103359728,834.2329095036463,1313.463294842312,0.8301906856229845,1,1,183.0954439503892,28632112747553.137,1136.997108888841,0.3437086649658845,8.672039682874733e-06,2.523078574040458e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.1869098642437744,0.3436368998771708,866.0960513745208,1166.9460710307387,0.3624863673001958,1,1,146.124279480636,12942369044919.06,1195.6134043145455,1.628693841955591,5.754256783452337e-06,3.5330500031504607e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.3715161568572467,0.8419798256003486,932.986415940108,1217.2744243250245,0.6221009424924939,1,1,163.6107616008055,61779987682933.016,1056.4377633190045,1.700092450336925,3.742344076013155e-05,2.201259158154309e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.2382887176952295,0.5951956659624362,688.1463293084921,695.3481487318418,0.437615274000407,1,1,105.35399897930596,34855075518597.3,902.4262772255396,0.1529206437208373,7.727098579226363e-06,5.053012066397319e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.9375405689924237,1.2304398789487934,967.9672043228056,973.7828158450134,0.0950797993712969,1,1,197.07585708455596,85937291944925.23,791.76060037134,1.3543283252159757,-0.0001228874059925,-9.073679085385966e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.3602903480576036,1.9818961774597876,764.0644914007278,1243.866709343846,0.2359140153734541,1,1,58.2702606118332,47511626754270.98,974.8821954454244,0.6820176594434753,3.110486333579066e-05,4.560712307826772e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.2513257451660551,1.4381002449586568,871.8272260903913,1450.8278691808518,0.4702979406996097,1,1,199.90124299703947,11679405203616.188,608.1892153069641,1.0681798231810864,-1.845088856922287e-05,-1.7273204538048017e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.660152752858857,0.6674995692468552,808.132424985425,725.167804218642,0.2168787299683545,1,1,39.97925374734897,43442683243370.77,800.2775968589276,1.0003052748456138,-2.922777652960057e-07,-2.921885674761793e-07
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.4261906431117766,0.9228523868440492,313.3225775149169,901.7660885648228,0.6853572686335706,1,1,108.85395215627187,46764991409944.08,870.7257368181222,0.2202710106394312,5.937858469946043e-05,0.0002695705827429
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.4730987915015246,0.1850675077843806,896.9426429156605,1081.9075943526464,0.2954884883103781,1,1,59.6249810347538,68244959117501.734,1024.269556305968,0.5112936927349566,1.215798034749873e-06,2.377885845308316e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.953979755242972,0.8057245062287914,895.8722864541132,631.7849477353952,0.3731997601087114,1,1,109.71595187588674,78572228669333.25,699.0096901094305,1.564209594880579,-0.0001048994191604,-6.706225272098277e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.7475267264807339,0.1972920634616252,325.6268010895406,1157.512290591937,0.8396192301519853,1,1,183.52110216289793,19968333993573.12,872.3389958580636,0.6035860241173713,7.277033736566806e-05,0.0001205633239637
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.8469314165934504,0.419394844629842,519.8148754083734,847.0366566040732,0.4640402950005173,1,1,64.51775224053829,95621279468717.69,811.2985971228615,1.9573064508790756,5.7124719483206205e-05,2.9185373326466094e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.9500150562153775,0.4929130960794523,730.6230679682697,1314.8930564435302,0.9853730381368758,1,1,190.50852932945028,17995531431671.285,875.8865465223696,1.132079353029939,4.2902130874143354e-05,3.7896752342773954e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.6588764513007983,1.5897799311017111,556.8699789267183,1135.6049084520105,0.4812354155307805,1,1,104.91298331895342,10780606510492.426,475.2806622538209,1.2255729166242162,-7.85629654675058e-05,-6.410305286763667e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.3257851582717164,1.3491956008266917,605.1719923901348,1076.843439972414,0.3009468752280137,1,1,142.49979209759815,28440454924116.59,880.3005281092743,0.2570011933099372,4.570070177056513e-05,0.0001778229166253
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.1231416872914287,1.958386426699855,893.1094634123405,1383.142017853408,0.3756263840642656,1,1,172.57512738335117,30685710683235.586,884.208889139546,1.490200101649298,-5.003433744630647e-07,-3.357558316559656e-07
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.8236705583410768,0.5434513582839727,429.4997882513856,685.2547368220125,0.8710335234220178,1,1,90.5303470023806,72687288991667.95,594.6695081632912,0.9558602847114436,0.0001120593620491,0.0001172340391597
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.2986788966353604,0.3504895738266769,590.0436759021386,691.0923686944963,0.0745943675292392,1,1,51.038703169366904,68593191015830.0,890.1620354472336,0.783120483201444,5.2191046214840855e-06,6.664497651942481e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.2844211753238233,1.4622561120213664,350.46934840512597,723.9175185479476,0.957492005875828,1,1,68.35409873077172,40883530823228.93,868.5284285088436,1.576174362098263,0.0011789349530612,0.0007479724206983
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.7367258230923696,1.6861171359018867,820.0853941422698,1395.7865312054776,0.3953059835636511,1,1,185.73406663858617,32099260055521.9,733.9041117033706,1.7777357539872822,-3.765548143110176e-05,-2.1181709006326908e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.407653712601206,1.652541836123275,874.4497831088026,884.2904397623498,0.9208973440410996,1,1,80.30727748358078,21311433042669.65,503.6546881587891,1.8071977358722904,-5.36134486297144e-05,-2.966662007455233e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.8774937432418288,0.8852938666621095,613.8450749286028,1490.0280040455216,0.066120722964152,1,1,112.91765322785282,89279982456403.22,907.0438817176772,0.4646298811756637,4.553917414680131e-05,9.801172070890596e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.6838509333599445,1.692841859127432,895.4386513695292,1121.6098463585004,0.0715098733459077,1,1,147.9488862609839,37176314470417.65,660.5125856810561,1.5287826414084165,-6.839951078310874e-05,-4.474116132041802e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.658926410512522,0.3720129447774004,839.2352851877757,971.2120621693496,0.8494742445237791,1,1,81.96910933702944,3508456627420.288,896.9393562701772,1.3401953941020426,5.719109696194761e-06,4.267370057652435e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.4763855022435062,1.0545572029027177,338.71048042984387,973.073708394461,0.9248733385682776,1,1,122.2900826081644,64956599652856.516,1027.9331754440298,1.365750099926913,0.0005180214216083,0.0003792944416669
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.6648525015839338,1.6134422526883472,662.7588254324144,1085.1045403431756,0.700305312881774,1,1,187.3553856642761,6766648188429.852,909.818688032819,0.4791211430917271,4.991255787923209e-05,0.0001041752354261
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.1859318489300223,1.1008609238120348,939.017221655888,1121.0726976146211,0.4463998941166248,1,1,102.96928926331948,28559782141066.133,1147.1934297561315,1.5213894969762738,6.75281071058253e-06,4.4385811286350955e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.2509805739601116,0.2362499896813721,471.5925153841595,1485.508232724016,0.439289822707205,1,1,107.35191308384282,98823105351481.6,587.1997576874327,1.751325578247167,1.9443534446362013e-05,1.1102181506320648e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.5759170306963983,0.5899420819252053,454.8530592542193,1353.9268424116667,0.5385842125211626,1,1,111.34856115242572,30605139320976.27,752.5226255584851,0.7703798181689265,8.474795512481442e-05,0.0001100080156905
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.4743275775885298,0.2276518733954124,342.71939800269394,1064.3239697647516,0.7773724029592131,1,1,122.27722050454604,24864391685816.855,772.299854213904,0.1768135141533908,2.493558325020613e-05,0.0001410275870009
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.2495255828712582,1.64884814135623,451.63966130787634,1338.4045112304193,0.2309507314822053,1,1,199.92538385502357,96511611204353.95,457.0931216514072,1.7165446734925824,2.820456515301547e-06,1.6431011431603935e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.4957557713500165,1.7820373752841103,367.61106118826194,1371.1628981426763,0.2612669552588632,1,1,55.530585102489205,91140089158499.64,606.9220603857427,0.9162716560350916,0.0001751581957765,0.0001911640446617
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.8481347689742726,1.1003796713910974,350.6613401122532,849.2791793656659,0.3374846886978271,1,1,153.01843378958606,98809760006185.44,510.23611215840657,1.1285839850523935,0.0002462765384052,0.0002182172896896
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.2922146772648961,1.7638288085908744,923.454923983218,1091.3142388505614,0.668504958666557,1,1,197.8825798736637,69783989027400.96,651.6019176504902,1.699758445321199,-5.0641451442364365e-05,-2.9793322446351945e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.1730100630284174,0.6625559693573556,548.2926306869464,1262.6678995897903,0.0894744114171116,1,1,183.58639097150908,78229392145550.58,437.34522318421824,1.9589671491223477,-1.2049382036715449e-05,-6.150885195861395e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.278446213026129,0.6916899323742015,795.747586311731,834.627623169211,0.1683695248651407,1,1,100.02941014270192,53740459956095.7,532.8528287335208,1.4862356826566814,-6.539549313918343e-05,-4.400075566903859e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.70763600000744,1.5798960256948862,619.0124288960618,1050.3281187994085,0.173980370588851,1,1,64.86698327779258,38345696227404.5,753.7845744197326,0.4483467382038287,2.6274710265188108e-05,5.860354949932305e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.6545476363691595,0.1773296109822345,690.0212165884584,1252.598886007696,0.9512170639541422,1,1,159.8493355973632,65170090743952.59,528.6876002522998,1.266920088084064,-6.358732225224335e-06,-5.019047598211587e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.3128739141192994,1.7625656093659912,556.990362605844,1486.652397946382,0.5691339769837418,1,1,137.92388959206434,20154766618891.4,898.2344482910662,1.6319567261754442,9.183814815498966e-05,5.627486726943797e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.786667180227654,0.4881030408327102,826.857800847896,1264.2029547475595,0.3529830137084846,1,1,77.70532029794838,287022831530.2643,568.7129749172777,1.605980912185481,-1.4311285538256236e-05,-8.91124261170756e-06
